event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_000106,cust_46920,sess_a58ece6c,remove_from_cart,2025-09-06 21:28:17,app/blog/blog,prod_3666,cat_home,twitter,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),53.230.185.233
evt_000107,cust_51035,sess_923d0f70,page_view,2025-08-27 22:54:40,posts/search,prod_2766,cat_clothing,twitter,desktop,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.812.0 Safari/531.1",16.68.131.123
evt_000108,cust_64923,sess_0d846440,product_view,2025-09-15 21:38:44,search/main,prod_7394,cat_sports,instagram,mobile,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.805.0 Safari/531.0",177.157.146.200
evt_000109,cust_27104,sess_7f554d72,add_to_cart,2025-08-25 20:30:05,wp-content/tag,,,facebook,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/5.1),212.107.236.96
evt_000110,cust_49568,sess_9c3fcca3,search,2025-09-04 21:50:28,app/blog,,,direct,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/27.0.843.0 Safari/533.2",84.241.82.186
evt_000111,cust_19462,sess_ff10c3d0,page_view,2025-09-11 17:10:06,tag/tag,prod_1203,cat_electronics,instagram,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:3.0; gl-ES) AppleWebKit/532.18.6 (KHTML, like Gecko) Version/5.0.5 Safari/532.18.6",203.244.55.173
evt_000112,cust_37796,sess_ba0cdf7e,page_view,2025-08-22 06:56:15,tag/explore,prod_4562,cat_sports,direct,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/17.0.855.0 Safari/534.2",16.118.0.172
evt_000113,cust_79710,sess_18a3e9d7,add_to_cart,2025-08-19 21:43:07,list,,,email,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.823.0 Safari/532.1",155.235.56.92
evt_000114,cust_81168,sess_c0d2e424,page_view,2025-08-25 18:40:25,main/wp-content/main,prod_6787,cat_sports,google,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.7u0298.0 Mobile/38H459 Safari/536.0",140.252.126.121
evt_000115,cust_59555,sess_0ceab474,purchase,2025-08-30 17:05:23,tags/main,prod_1683,cat_electronics,google,mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9 rv:5.0; lt-LT) AppleWebKit/532.2.1 (KHTML, like Gecko) Version/5.0.4 Safari/532.2.1",21.223.45.50
evt_000116,cust_78198,sess_2483efea,search,2025-09-01 14:34:17,explore,prod_7206,cat_books,facebook,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),184.16.197.244
evt_000117,cust_24790,sess_4ab0cbf3,purchase,2025-09-04 15:25:37,category/blog/category,,,facebook,tablet,Mozilla/5.0 (Windows 98; Win 9x 4.90; lt-LT; rv:1.9.0.20) Gecko/3804-07-05 01:26:51.414726 Firefox/14.0,125.97.45.49
evt_000118,cust_80771,sess_ca63f98d,checkout_start,2025-08-20 05:48:32,blog/category/categories,prod_4398,cat_books,email,tablet,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6669-10-29 18:18:48.218994 Firefox/3.6.7,220.189.171.84
evt_000119,cust_66048,sess_f1ea1a18,checkout_start,2025-08-26 06:11:19,posts/category/search,,,google,tablet,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.891.0 Safari/533.2",93.98.176.94
evt_000120,cust_45129,sess_b59a140a,product_view,2025-09-07 03:04:02,blog/search/tag,,,email,desktop,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/61.0.882.0 Safari/531.0",34.97.240.118
evt_000121,cust_60755,sess_529355ce,remove_from_cart,2025-09-01 05:19:39,categories/list,prod_9631,cat_home,google,mobile,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/33.0.820.0 Safari/535.2",47.134.215.236
evt_000122,cust_33412,sess_b9b38dda,page_view,2025-08-31 15:02:01,search/blog/tags,prod_3283,cat_electronics,instagram,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4 rv:5.0; lv-LV) AppleWebKit/531.29.5 (KHTML, like Gecko) Version/4.0 Safari/531.29.5",3.154.164.19
evt_000123,cust_54959,sess_a5571366,add_to_cart,2025-09-11 12:16:02,tags/posts,prod_1371,cat_books,email,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),59.110.172.254
evt_000124,cust_97231,sess_f8437568,add_to_cart,2025-08-30 22:59:02,tag/explore/tags,,,google,tablet,Mozilla/5.0 (Windows NT 11.0; sk-SK; rv:1.9.0.20) Gecko/7162-10-19 10:13:39.532135 Firefox/10.0,198.86.195.119
evt_000125,cust_44466,sess_35ad0f48,product_view,2025-08-26 13:51:34,main/tags/posts,prod_5564,cat_electronics,direct,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:4.0; sr-ME) AppleWebKit/533.11.2 (KHTML, like Gecko) Version/4.1 Safari/533.11.2",60.43.209.220
evt_000126,cust_66903,sess_62f93fc6,remove_from_cart,2025-09-07 18:47:52,category/tag,prod_4531,cat_sports,google,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:4.0; fur-IT) AppleWebKit/532.23.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.23.4",37.81.70.254
evt_000127,cust_97664,sess_ab5617c7,purchase,2025-09-15 11:25:19,main,prod_9058,cat_beauty,direct,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),47.176.136.23
evt_000128,cust_10391,sess_918d4a62,checkout_start,2025-08-29 14:10:34,list,,,google,tablet,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.819.0 Safari/532.2",209.157.151.13
evt_000129,cust_13699,sess_3b14720c,product_view,2025-08-30 23:48:34,blog/explore/app,prod_1998,cat_clothing,google,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sid-ET) AppleWebKit/532.49.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.49.4",200.156.205.151
evt_000130,cust_54578,sess_318e50ae,remove_from_cart,2025-08-26 20:25:40,app,,,direct,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/14.9g6819.0 Mobile/54D358 Safari/534.1",41.206.204.53
evt_000131,cust_91328,sess_44a95561,search,2025-09-04 00:21:14,search/tags,prod_7702,cat_clothing,email,mobile,Opera/8.14.(Windows 98; Win 9x 4.90; ar-QA) Presto/2.9.182 Version/12.00,47.98.113.253
evt_000132,cust_42518,sess_3b87d150,remove_from_cart,2025-09-11 02:15:31,explore/explore/category,prod_5213,cat_clothing,facebook,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fi-FI) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.22.5",4.224.140.9
evt_000133,cust_67219,sess_dedba84c,add_to_cart,2025-09-10 18:14:40,category/wp-content,,,google,tablet,Opera/9.19.(Windows CE; sid-ET) Presto/2.9.189 Version/12.00,118.200.121.254
evt_000134,cust_54421,sess_66860c72,remove_from_cart,2025-09-02 01:24:30,tags/categories/posts,prod_6926,cat_home,twitter,tablet,Mozilla/5.0 (Android 4.3; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,115.210.5.150
evt_000135,cust_98316,sess_021f5067,search,2025-09-06 23:56:24,blog,prod_2359,cat_beauty,direct,desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.42.1 (KHTML, like Gecko) Version/5.0 Safari/533.42.1",124.84.235.0
evt_000136,cust_30942,sess_85e76280,page_view,2025-08-18 12:57:16,blog/explore,,,instagram,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),162.64.28.251
evt_000137,cust_96630,sess_c01ba789,add_to_cart,2025-08-22 15:24:11,posts,prod_8039,cat_electronics,google,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/41.0.837.0 Mobile/47K717 Safari/534.0",115.249.18.122
evt_000138,cust_19891,sess_3a2aa392,purchase,2025-08-20 22:24:52,wp-content,,,facebook,desktop,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9; rv:1.9.3.20) Gecko/8941-05-08 15:59:08.099426 Firefox/3.8,50.141.65.104
evt_000139,cust_55247,sess_be02ed3a,search,2025-09-01 13:20:12,posts,prod_9523,cat_sports,instagram,mobile,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/34.0.819.0 Safari/534.1",18.236.248.103
evt_000140,cust_97215,sess_849dae8c,page_view,2025-08-26 11:19:22,tags,prod_2594,cat_home,facebook,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ga-IE) AppleWebKit/535.2.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.2.1",43.49.105.105
evt_000141,cust_70929,sess_c45e1125,add_to_cart,2025-08-27 14:43:20,app/tag/tag,prod_3329,cat_electronics,direct,desktop,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.7.4 (KHTML, like Gecko) Version/4.1 Safari/534.7.4",61.196.90.236
evt_000142,cust_69624,sess_0ac2525b,remove_from_cart,2025-08-29 20:23:25,categories/posts,prod_6524,cat_beauty,instagram,mobile,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.48.6 (KHTML, like Gecko) Version/4.0 Safari/533.48.6",195.117.234.125
evt_000143,cust_65288,sess_98a65603,checkout_start,2025-09-15 17:01:46,categories/tag,prod_2403,cat_sports,instagram,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),32.109.73.207
evt_000144,cust_58357,sess_7b56f6bb,search,2025-09-03 05:35:09,tag/tag,prod_1374,cat_clothing,direct,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.892.0 Safari/532.1",164.154.88.44
evt_000145,cust_10248,sess_95026d94,add_to_cart,2025-09-02 21:10:16,posts/main/explore,prod_3545,cat_books,google,desktop,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/60.0.861.0 Safari/531.0",124.39.46.6
evt_000146,cust_19965,sess_52f5f412,purchase,2025-08-28 22:06:42,tag/main,prod_6692,cat_beauty,email,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),24.209.186.66
evt_000147,cust_44872,sess_62c44845,page_view,2025-08-31 16:31:58,list/main/list,prod_6522,cat_sports,google,tablet,Opera/9.60.(X11; Linux i686; cv-RU) Presto/2.9.181 Version/11.00,213.238.88.209
evt_000148,cust_91621,sess_4f4d337a,add_to_cart,2025-08-30 12:02:33,explore,prod_5973,cat_home,facebook,tablet,Opera/8.96.(X11; Linux x86_64; sid-ET) Presto/2.9.186 Version/10.00,110.109.62.85
evt_000149,cust_33058,sess_56dc1666,remove_from_cart,2025-09-08 03:36:01,explore/wp-content/posts,prod_9453,cat_sports,twitter,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/49.0.881.0 Mobile/44K265 Safari/536.2",169.71.182.172
evt_000150,cust_15422,sess_e5ebc760,purchase,2025-08-28 19:41:15,wp-content/list,prod_5607,cat_sports,facebook,tablet,"Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/22.0.887.0 Safari/531.1",148.239.30.211
evt_000151,cust_32967,sess_6b6d7ceb,product_view,2025-08-31 09:39:39,categories/tags/app,prod_1050,cat_books,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ts-ZA) AppleWebKit/535.46.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.46.1",91.96.90.126
evt_000152,cust_88789,sess_b1db3d7e,purchase,2025-09-01 21:18:42,category/tags/list,prod_2381,cat_sports,facebook,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.30.6 (KHTML, like Gecko) Version/4.0.4 Safari/533.30.6",17.8.159.221
evt_000153,cust_99486,sess_1d255382,purchase,2025-09-14 21:07:20,posts/explore/category,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),28.206.59.148
evt_000154,cust_21172,sess_b3ab0815,page_view,2025-09-04 15:08:27,explore,prod_1191,cat_home,direct,mobile,Opera/9.82.(Windows 95; my-MM) Presto/2.9.165 Version/12.00,213.12.59.169
evt_000155,cust_41838,sess_2da4197e,search,2025-08-19 09:37:24,categories/tags,prod_7980,cat_sports,instagram,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5841-10-17 10:43:40.978333 Firefox/3.6.10,20.131.162.154
evt_000156,cust_24494,sess_36386d82,checkout_start,2025-09-10 19:26:28,wp-content,,,facebook,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/40.0.880.0 Mobile/03D896 Safari/534.1",193.178.232.181
evt_000157,cust_85659,sess_7dd062e7,checkout_start,2025-09-10 19:01:58,blog,,,twitter,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/62.0.853.0 Safari/536.2",69.216.110.94
evt_000158,cust_85356,sess_6fc50e82,add_to_cart,2025-08-31 21:10:00,posts,prod_5014,cat_books,email,desktop,Mozilla/5.0 (Windows CE; ga-IE; rv:1.9.0.20) Gecko/4007-10-07 21:18:24.528442 Firefox/3.6.13,217.96.182.175
evt_000159,cust_11996,sess_748147b1,purchase,2025-09-01 13:55:17,tags/tags,prod_9944,cat_electronics,twitter,tablet,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5; rv:1.9.3.20) Gecko/3106-08-14 06:47:36.609390 Firefox/3.6.1,48.204.224.148
evt_000160,cust_95033,sess_9a6e9e72,page_view,2025-08-24 15:40:21,posts/tag,prod_1812,cat_books,instagram,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/17.5g5234.0 Mobile/97W592 Safari/535.0",39.222.56.12
evt_000161,cust_13717,sess_c9067d8b,checkout_start,2025-09-07 03:14:38,list/search/wp-content,prod_4469,cat_electronics,email,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; zu-ZA) AppleWebKit/535.33.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.33.7",12.98.59.205
evt_000162,cust_42571,sess_907e2304,product_view,2025-09-05 14:15:37,search/blog,prod_2958,cat_electronics,email,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),134.182.180.102
evt_000163,cust_81343,sess_2577992b,search,2025-08-29 20:38:21,explore,,,direct,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/534.15.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.15.2",72.79.21.127
evt_000164,cust_31855,sess_53a2af6f,product_view,2025-09-11 01:41:20,wp-content/main,prod_9730,cat_books,facebook,tablet,Mozilla/5.0 (Android 2.3.5; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,33.184.185.209
evt_000165,cust_78924,sess_6f5bba7f,purchase,2025-09-08 05:47:35,app/main/tag,,,google,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:3.0; ps-AF) AppleWebKit/534.30.3 (KHTML, like Gecko) Version/4.0 Safari/534.30.3",31.221.45.164
evt_000166,cust_85158,sess_ad14118a,page_view,2025-08-26 05:23:50,search,prod_5170,cat_books,email,mobile,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/61.0.882.0 Safari/536.2",22.19.1.83
evt_000167,cust_90560,sess_703701dc,checkout_start,2025-09-12 02:17:39,tags,prod_9620,cat_books,email,mobile,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.7.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.7.2",80.179.52.250
evt_000168,cust_24195,sess_5f428e91,add_to_cart,2025-08-23 11:30:01,explore/list/search,prod_1032,cat_electronics,instagram,mobile,"Mozilla/5.0 (Windows 95) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.883.0 Safari/535.0",63.139.47.129
evt_000169,cust_19145,sess_4ce447c5,search,2025-08-23 22:27:16,app/tags,prod_4784,cat_sports,facebook,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2 rv:5.0; cs-CZ) AppleWebKit/532.23.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.23.3",33.65.54.98
evt_000170,cust_83873,sess_9d923f03,add_to_cart,2025-09-15 01:47:18,wp-content,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),102.92.208.142
evt_000171,cust_49113,sess_33f0918a,page_view,2025-09-05 06:30:15,app,,,email,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:3.0; ce-RU) AppleWebKit/534.29.7 (KHTML, like Gecko) Version/5.0.5 Safari/534.29.7",180.8.230.176
evt_000172,cust_36849,sess_90010bd5,purchase,2025-09-12 13:04:20,blog/blog/main,prod_3513,cat_sports,google,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3278-10-30 02:10:02.582169 Firefox/9.0,205.11.164.239
evt_000173,cust_97674,sess_b9601087,search,2025-08-27 19:25:40,search,,,twitter,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:5.0; rw-RW) AppleWebKit/533.11.4 (KHTML, like Gecko) Version/5.1 Safari/533.11.4",42.155.20.177
evt_000174,cust_80539,sess_a6a05027,purchase,2025-08-21 07:20:05,explore/main,,,google,desktop,Opera/8.21.(X11; Linux x86_64; bhb-IN) Presto/2.9.175 Version/10.00,41.32.185.119
evt_000175,cust_70660,sess_3cc92453,product_view,2025-08-28 03:59:22,explore,prod_5911,cat_clothing,twitter,mobile,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/35.0.862.0 Safari/533.2",53.73.89.32
evt_000176,cust_26874,sess_059d7574,page_view,2025-08-19 10:19:28,explore/categories,prod_1933,cat_sports,google,mobile,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9; rv:1.9.6.20) Gecko/7402-01-31 16:28:26.939758 Firefox/3.8,115.167.125.141
evt_000177,cust_16824,sess_04ecda5e,add_to_cart,2025-08-22 12:35:55,list/tag/category,prod_8085,cat_clothing,direct,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.3s9108.0 Mobile/10V237 Safari/533.1",207.62.71.88
evt_000178,cust_83837,sess_2cbe9388,purchase,2025-09-11 14:12:16,main,,,instagram,tablet,Mozilla/5.0 (Windows NT 6.0; bn-IN; rv:1.9.0.20) Gecko/7796-06-27 13:05:22.940552 Firefox/3.8,96.113.186.178
evt_000179,cust_51746,sess_dadb831a,add_to_cart,2025-08-21 16:44:22,tag,prod_3927,cat_clothing,facebook,tablet,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/57.0.892.0 Safari/531.0",136.124.54.185
evt_000180,cust_52340,sess_b8c9768f,purchase,2025-09-16 06:18:07,blog/blog/explore,prod_9272,cat_clothing,email,tablet,Opera/8.58.(Windows NT 5.0; tl-PH) Presto/2.9.184 Version/12.00,219.198.234.3
evt_000181,cust_84652,sess_99e6b74d,checkout_start,2025-08-22 20:13:35,list/explore,prod_2595,cat_sports,instagram,desktop,"Mozilla/5.0 (Windows CE) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/13.0.874.0 Safari/534.2",128.155.40.117
evt_000182,cust_97926,sess_9ff42ae6,product_view,2025-08-20 20:04:24,explore/wp-content/list,prod_3912,cat_sports,instagram,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ti-ET) AppleWebKit/533.3.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.3.1",46.0.89.88
evt_000183,cust_75093,sess_70294e54,purchase,2025-09-12 02:57:39,posts/list,prod_7927,cat_beauty,instagram,tablet,Opera/9.95.(X11; Linux x86_64; lb-LU) Presto/2.9.177 Version/10.00,179.230.6.53
evt_000184,cust_45214,sess_fbeabd91,product_view,2025-09-07 16:48:24,categories/category/tags,prod_5697,cat_electronics,email,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/58.0.861.0 Safari/531.2",221.145.103.255
evt_000185,cust_64166,sess_c338407f,checkout_start,2025-08-18 10:41:45,search/tag,prod_9154,cat_books,twitter,tablet,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.46.7 (KHTML, like Gecko) Version/5.1 Safari/534.46.7",169.101.119.201
evt_000186,cust_97849,sess_88a9db15,remove_from_cart,2025-08-17 21:45:36,explore/wp-content/categories,,,email,mobile,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7143-04-30 05:11:10.221924 Firefox/3.6.12,79.118.167.60
evt_000187,cust_91249,sess_f0768575,purchase,2025-08-24 10:00:29,category/list/blog,prod_6046,cat_electronics,email,mobile,Opera/9.45.(X11; Linux x86_64; ro-RO) Presto/2.9.182 Version/12.00,198.162.156.181
evt_000188,cust_48283,sess_4546e512,checkout_start,2025-09-14 01:19:59,list,,,direct,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3312-01-03 05:19:45.327164 Firefox/3.8,19.142.104.15
evt_000189,cust_79633,sess_905434dd,search,2025-08-27 03:45:22,main/category/category,,,direct,tablet,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/5.0.3 Safari/534.40.6",170.139.41.135
evt_000190,cust_63721,sess_25e488f9,product_view,2025-09-04 21:01:19,list/blog/wp-content,prod_6901,cat_home,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),9.191.228.143
evt_000191,cust_77208,sess_468d7804,product_view,2025-09-06 01:33:05,wp-content,prod_1834,cat_home,instagram,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.15.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.15.2",34.170.159.210
evt_000192,cust_50771,sess_99120636,checkout_start,2025-09-03 05:26:01,search/categories,prod_7755,cat_home,email,tablet,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.22.1 (KHTML, like Gecko) Version/4.1 Safari/534.22.1",11.53.69.149
evt_000193,cust_68638,sess_78605b2c,add_to_cart,2025-08-29 23:37:10,search,prod_5676,cat_home,direct,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),122.248.127.215
evt_000194,cust_84007,sess_b3dbeb2b,checkout_start,2025-08-29 00:53:44,explore,,,facebook,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/46.0.821.0 Mobile/57W034 Safari/534.1",7.12.228.190
evt_000195,cust_59194,sess_fd99c656,add_to_cart,2025-08-31 18:05:42,category/posts/list,prod_6142,cat_sports,instagram,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),20.142.48.217
evt_000196,cust_27623,sess_4da2ca0b,purchase,2025-09-04 02:44:54,posts,prod_3989,cat_clothing,google,tablet,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7; rv:1.9.3.20) Gecko/7355-07-05 11:36:09.106995 Firefox/3.8,71.190.57.233
evt_000197,cust_20999,sess_6ab5980c,search,2025-09-02 15:38:46,tags,,,direct,mobile,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.861.0 Safari/533.1",89.172.215.47
evt_000198,cust_92191,sess_f4d5a8ac,checkout_start,2025-09-10 10:55:28,search/category,,,facebook,mobile,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.36.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.36.7",200.241.248.144
evt_000199,cust_65268,sess_6890138e,search,2025-08-20 23:13:05,main/category,prod_2723,cat_sports,twitter,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/61.0.827.0 Safari/532.0",28.158.99.42
evt_000200,cust_64611,sess_bf6e2e6a,product_view,2025-08-29 18:35:28,app/search,prod_4604,cat_beauty,google,mobile,Opera/9.31.(X11; Linux x86_64; sc-IT) Presto/2.9.181 Version/10.00,203.41.7.145
